,Time,PPG
10334,206.68,1284
10335,206.70000000000002,1207
10336,206.72,1118
10337,206.74,1051
10338,206.76,1019
10339,206.78,1015
10340,206.8,1075
10341,206.82,1277
10342,206.84,1701
10343,206.86,2273
10344,206.88,2847
10345,206.9,3362
10346,206.92000000000002,3681
10347,206.94,3440
10348,206.96,2873
10349,206.98000000000002,2353
10350,207.0,1859
10351,207.02,1483
10352,207.04,1251
10353,207.06,1193
10354,207.08,1255
10355,207.1,1399
10356,207.12,1559
10357,207.14000000000001,1686
10358,207.16,1741
10359,207.18,1742
10360,207.20000000000002,1682
10361,207.22,1598
10362,207.24,1494
10363,207.26,1395
10364,207.28,1315
10365,207.3,1328
10366,207.32,1554
10367,207.34,2035
10368,207.36,2704
10369,207.38,3623
10370,207.4,4095
10371,207.42000000000002,4095
10372,207.44,3331
10373,207.46,2611
10374,207.48000000000002,2019
10375,207.5,1472
10376,207.52,1057
10377,207.54,854
10378,207.56,875
10379,207.58,1054
10380,207.6,1284
10381,207.62,1499
10382,207.64000000000001,1648
10383,207.66,1699
10384,207.68,1663
10385,207.70000000000002,1585
10386,207.72,1491
10387,207.74,1435
10388,207.76,1403
10389,207.78,1378
10390,207.8,1396
10391,207.82,1613
10392,207.84,2095
10393,207.86,2734
10394,207.88,3568
10395,207.9,4095
10396,207.92000000000002,3964
10397,207.94,3238
10398,207.96,2550
10399,207.98000000000002,1991
10400,208.0,1493
10401,208.02,1168
10402,208.04,1047
10403,208.06,1119
10404,208.08,1311
10405,208.1,1567
10406,208.12,1787
10407,208.14000000000001,1947
10408,208.16,1998
10409,208.18,1966
10410,208.20000000000002,1885
10411,208.22,1776
10412,208.24,1680
10413,208.26,1615
10414,208.28,1584
10415,208.3,1643
10416,208.32,1900
10417,208.34,2414
10418,208.36,3205
10419,208.38,4095
10420,208.4,4095
10421,208.42000000000002,4095
10422,208.44,3635
10423,208.46,2643
10424,208.48000000000002,1930
10425,208.5,1339
10426,208.52,976
10427,208.54,885
10428,208.56,1007
10429,208.58,1236
10430,208.6,1487
10431,208.62,1669
10432,208.64000000000001,1729
10433,208.66,1694
10434,208.68,1597
10435,208.70000000000002,1457
10436,208.72,1322
10437,208.74,1177
10438,208.76,1074
10439,208.78,1068
10440,208.8,1242
10441,208.82,1702
10442,208.84,2362
10443,208.86,3165
10444,208.88,4065
10445,208.9,4095
10446,208.92000000000002,3487
10447,208.94,2650
10448,208.96,1995
10449,208.98000000000002,1395
10450,209.0,914
10451,209.02,614
10452,209.04,527
10453,209.06,667
10454,209.08,971
10455,209.1,1349
10456,209.12,1660
10457,209.14000000000001,1839
10458,209.16,1949
10459,209.18,2065
10460,209.20000000000002,2206
10461,209.22,2373
10462,209.24,2593
10463,209.26,2938
10464,209.28,3979
10465,209.3,4095
10466,209.32,4095
10467,209.34,4095
10468,209.36,4095
10469,209.38,4095
10470,209.4,4095
10471,209.42000000000002,4095
10472,209.44,4095
10473,209.46,4095
10474,209.48000000000002,2117
10475,209.5,791
10476,209.52,0
10477,209.54,0
10478,209.56,0
10479,209.58,0
10480,209.6,0
10481,209.62,0
10482,209.64000000000001,0
10483,209.66,131
10484,209.68,366
10485,209.70000000000002,452
10486,209.72,439
10487,209.74,365
10488,209.76,357
10489,209.78,575
10490,209.8,1040
10491,209.82,1584
10492,209.84,2018
10493,209.86,2352
10494,209.88,2604
10495,209.9,2674
10496,209.92000000000002,2569
10497,209.94,2370
10498,209.96,2150
10499,209.98000000000002,1963
10500,210.0,1909
10501,210.02,1968
10502,210.04,2025
10503,210.06,2057
10504,210.08,2075
10505,210.1,2065
10506,210.12,2044
10507,210.14000000000001,2055
10508,210.16,2096
10509,210.18,2102
10510,210.20000000000002,2037
10511,210.22,1936
10512,210.24,1797
10513,210.26,1680
10514,210.28,1760
10515,210.3,2115
10516,210.32,2681
10517,210.34,3481
10518,210.36,4095
10519,210.38,4075
10520,210.4,3408
10521,210.42000000000002,2745
10522,210.44,2263
10523,210.46,1877
10524,210.48000000000002,1596
10525,210.5,1435
10526,210.52,1425
10527,210.54,1493
10528,210.56,1591
10529,210.58,1693
10530,210.6,1776
10531,210.62,1863
10532,210.64000000000001,1984
10533,210.66,2110
10534,210.68,2157
10535,210.70000000000002,2149
10536,210.72,2077
10537,210.74,1979
10538,210.76,1947
10539,210.78,2071
10540,210.8,2333
10541,210.82,2634
10542,210.84,2850
10543,210.86,2845
10544,210.88,2608
10545,210.9,2288
10546,210.92000000000002,1949
10547,210.94,1612
10548,210.96,1289
10549,210.98000000000002,1055
10550,211.0,930
10551,211.02,937
10552,211.04,1029
10553,211.06,1176
10554,211.08,1318
10555,211.1,1427
10556,211.12,1467
10557,211.14000000000001,1418
10558,211.16,1327
10559,211.18,1247
10560,211.20000000000002,1221
10561,211.22,1274
10562,211.24,1461
10563,211.26,1820
10564,211.28,2302
10565,211.3,2805
10566,211.32,3221
10567,211.34,3237
10568,211.36,2894
10569,211.38,2480
10570,211.4,2047
10571,211.42000000000002,1657
10572,211.44,1297
10573,211.46,1043
10574,211.48000000000002,912
10575,211.5,928
10576,211.52,1072
10577,211.54,1249
10578,211.56,1386
10579,211.58,1425
10580,211.6,1392
10581,211.62,1307
10582,211.64000000000001,1193
10583,211.66,1082
10584,211.68,1008
10585,211.70000000000002,1033
10586,211.72,1181
10587,211.74,1481
10588,211.76,1906
10589,211.78,2312
10590,211.8,2570
10591,211.82,2575
10592,211.84,2339
10593,211.86,1971
10594,211.88,1578
10595,211.9,1194
10596,211.92000000000002,928
10597,211.94,848
10598,211.96,925
10599,211.98000000000002,1086
10600,212.0,1270
10601,212.02,1523
10602,212.04,1885
10603,212.06,2235
10604,212.08,2527
10605,212.1,2691
10606,212.12,2657
10607,212.14000000000001,2431
10608,212.16,2131
10609,212.18,1918
10610,212.20000000000002,1911
10611,212.22,2140
10612,212.24,2474
10613,212.26,2771
10614,212.28,2884
10615,212.3,2733
10616,212.32,2431
10617,212.34,2064
10618,212.36,1679
10619,212.38,1331
10620,212.4,1095
10621,212.42000000000002,958
10622,212.44,944
10623,212.46,1019
10624,212.48000000000002,1136
10625,212.5,1224
10626,212.52,1264
10627,212.54,1266
10628,212.56,1242
10629,212.58,1205
10630,212.6,1171
10631,212.62,1167
10632,212.64000000000001,1226
10633,212.66,1412
10634,212.68,1743
10635,212.70000000000002,2124
10636,212.72,2426
10637,212.74,2559
10638,212.76,2494
10639,212.78,2272
10640,212.8,1971
10641,212.82,1657
10642,212.84,1392
10643,212.86,1232
10644,212.88,1205
10645,212.9,1243
10646,212.92000000000002,1362
10647,212.94,1514
10648,212.96,1655
10649,212.98000000000002,1759
10650,213.0,1791
10651,213.02,1773
10652,213.04,1721
10653,213.06,1637
10654,213.08,1561
10655,213.1,1563
10656,213.12,1726
10657,213.14000000000001,2087
10658,213.16,2545
10659,213.18,3058
10660,213.20000000000002,3498
10661,213.22,3519
10662,213.24,3179
10663,213.26,2736
10664,213.28,2362
10665,213.3,2046
10666,213.32,1825
10667,213.34,1725
10668,213.36,1739
10669,213.38,1855
10670,213.4,1997
10671,213.42000000000002,2119
10672,213.44,2127
10673,213.46,2064
10674,213.48000000000002,1945
10675,213.5,1808
10676,213.52,1662
10677,213.54,1535
10678,213.56,1497
10679,213.58,1600
10680,213.6,1845
10681,213.62,2177
10682,213.64000000000001,2497
10683,213.66,2727
10684,213.68,2757
10685,213.70000000000002,2602
10686,213.72,2320
10687,213.74,1989
10688,213.76,1650
10689,213.78,1350
10690,213.8,1168
10691,213.82,1130
10692,213.84,1201
10693,213.86,1344
10694,213.88,1496
10695,213.9,1630
10696,213.92000000000002,1698
10697,213.94,1722
10698,213.96,1734
10699,213.98000000000002,1713
10700,214.0,1636
10701,214.02,1599
10702,214.04,1649
10703,214.06,1893
10704,214.08,2291
10705,214.1,2774
10706,214.12,3312
10707,214.14000000000001,3696
10708,214.16,3837
10709,214.18,3735
10710,214.20000000000002,3325
10711,214.22,2771
10712,214.24,2241
10713,214.26,1680
10714,214.28,1189
10715,214.3,925
10716,214.32,971
10717,214.34,1264
10718,214.36,1646
10719,214.38,1920
10720,214.4,1981
10721,214.42000000000002,1839
10722,214.44,1598
10723,214.46,1386
10724,214.48000000000002,1329
10725,214.5,1530
10726,214.52,2009
10727,214.54,2656
10728,214.56,3631
10729,214.58,4095
10730,214.6,4095
10731,214.62,4095
10732,214.64000000000001,3779
10733,214.66,2745
10734,214.68,2100
10735,214.70000000000002,1563
10736,214.72,1181
10737,214.74,1009
10738,214.76,1050
10739,214.78,1207
10740,214.8,1360
10741,214.82,1456
10742,214.84,1486
10743,214.86,1447
10744,214.88,1344
10745,214.9,1220
10746,214.92000000000002,1125
10747,214.94,1121
10748,214.96,1322
10749,214.98000000000002,1757
10750,215.0,2375
10751,215.02,3094
10752,215.04,3925
10753,215.06,4095
10754,215.08,3964
10755,215.1,3385
10756,215.12,2835
10757,215.14000000000001,2393
10758,215.16,1991
10759,215.18,1652
10760,215.20000000000002,1420
10761,215.22,1346
10762,215.24,1424
10763,215.26,1611
10764,215.28,1808
10765,215.3,1956
10766,215.32,2032
10767,215.34,2012
10768,215.36,1904
10769,215.38,1776
10770,215.4,1709
10771,215.42000000000002,1794
10772,215.44,2107
10773,215.46,2619
10774,215.48000000000002,3397
10775,215.5,4095
10776,215.52,4095
10777,215.54,4095
10778,215.56,3415
10779,215.58,2672
10780,215.6,2128
10781,215.62,1686
10782,215.64000000000001,1417
10783,215.66,1333
10784,215.68,1403
10785,215.70000000000002,1562
10786,215.72,1718
10787,215.74,1808
10788,215.76,1811
10789,215.78,1727
10790,215.8,1589
10791,215.82,1391
10792,215.84,1198
10793,215.86,1112
10794,215.88,1247
10795,215.9,1647
10796,215.92000000000002,2213
10797,215.94,2809
10798,215.96,3376
10799,215.98000000000002,3524
10800,216.0,3088
10801,216.02,2503
10802,216.04,1909
10803,216.06,1360
10804,216.08,955
10805,216.1,777
10806,216.12,829
10807,216.14000000000001,1047
10808,216.16,1327
10809,216.18,1552
10810,216.20000000000002,1677
10811,216.22,1666
10812,216.24,1584
10813,216.26,1446
10814,216.28,1295
10815,216.3,1174
10816,216.32,1168
10817,216.34,1343
10818,216.36,1739
10819,216.38,2271
10820,216.4,2785
10821,216.42000000000002,3184
10822,216.44,3109
10823,216.46,2672
10824,216.48000000000002,2160
10825,216.5,1626
10826,216.52,1184
10827,216.54,960
10828,216.56,1009
10829,216.58,1283
10830,216.6,1650
10831,216.62,1987
10832,216.64000000000001,2192
10833,216.66,2219
10834,216.68,2096
10835,216.70000000000002,1918
10836,216.72,1741
10837,216.74,1589
10838,216.76,1477
10839,216.78,1485
10840,216.8,1682
10841,216.82,2079
10842,216.84,2595
10843,216.86,3155
10844,216.88,3488
10845,216.9,3291
10846,216.92000000000002,2774
10847,216.94,2243
10848,216.96,1706
10849,216.98000000000002,1232
10850,217.0,927
10851,217.02,831
10852,217.04,918
10853,217.06,1130
10854,217.08,1320
10855,217.1,1429
10856,217.12,1481
10857,217.14000000000001,1472
10858,217.16,1419
10859,217.18,1338
10860,217.20000000000002,1235
10861,217.22,1173
10862,217.24,1209
10863,217.26,1429
10864,217.28,1866
10865,217.3,2433
10866,217.32,3071
10867,217.34,3699
10868,217.36,3746
10869,217.38,3250
10870,217.4,2654
10871,217.42000000000002,2112
10872,217.44,1607
10873,217.46,1227
10874,217.48000000000002,1057
10875,217.5,1104
10876,217.52,1300
10877,217.54,1567
10878,217.56,1782
10879,217.58,1917
10880,217.6,1968
10881,217.62,1917
10882,217.64000000000001,1795
10883,217.66,1665
10884,217.68,1565
10885,217.70000000000002,1523
10886,217.72,1595
10887,217.74,1875
10888,217.76,2378
10889,217.78,3030
10890,217.8,3817
10891,217.82,4095
10892,217.84,3648
10893,217.86,2900
10894,217.88,2301
10895,217.9,1779
10896,217.92000000000002,1387
10897,217.94,1170
10898,217.96,1146
10899,217.98000000000002,1264
10900,218.0,1463
10901,218.02,1651
10902,218.04,1787
10903,218.06,1840
10904,218.08,1817
10905,218.1,1749
10906,218.12,1663
10907,218.14000000000001,1569
10908,218.16,1475
10909,218.18,1447
10910,218.20000000000002,1565
10911,218.22,1876
10912,218.24,2374
10913,218.26,2965
10914,218.28,3557
10915,218.3,3632
10916,218.32,3163
10917,218.34,2591
10918,218.36,2053
10919,218.38,1522
10920,218.4,1088
10921,218.42000000000002,800
10922,218.44,768
10923,218.46,1044
10924,218.48000000000002,1533
10925,218.5,2039
10926,218.52,2387
10927,218.54,2461
10928,218.56,2174
10929,218.58,1596
10930,218.6,880
10931,218.62,334
10932,218.64000000000001,145
10933,218.66,335
10934,218.68,871
10935,218.70000000000002,1654
10936,218.72,2398
10937,218.74,2939
10938,218.76,3130
10939,218.78,2943
10940,218.8,2723
10941,218.82,2579
10942,218.84,2490
10943,218.86,2419
10944,218.88,2320
10945,218.9,2176
10946,218.92000000000002,2025
10947,218.94,1907
10948,218.96,1856
10949,218.98000000000002,1857
10950,219.0,1872
10951,219.02,1791
10952,219.04,1552
10953,219.06,1237
10954,219.08,944
10955,219.1,781
10956,219.12,777
10957,219.14000000000001,944
10958,219.16,1249
10959,219.18,1687
10960,219.20000000000002,2266
10961,219.22,2988
10962,219.24,3946
10963,219.26,4095
10964,219.28,4095
10965,219.3,3306
10966,219.32,2613
10967,219.34,2093
10968,219.36,1623
10969,219.38,1276
10970,219.4,1103
10971,219.42000000000002,1114
10972,219.44,1275
10973,219.46,1497
10974,219.48000000000002,1700
10975,219.5,1792
10976,219.52,1783
10977,219.54,1683
10978,219.56,1561
10979,219.58,1455
10980,219.6,1383
10981,219.62,1333
10982,219.64000000000001,1325
10983,219.66,1393
10984,219.68,1641
10985,219.70000000000002,2118
10986,219.72,2730
10987,219.74,3546
10988,219.76,4095
10989,219.78,3977
10990,219.8,3231
10991,219.82,2541
10992,219.84,1917
10993,219.86,1333
10994,219.88,869
10995,219.9,712
10996,219.92000000000002,896
10997,219.94,1317
10998,219.96,1781
10999,219.98000000000002,2111
11000,220.0,2160
11001,220.02,1902
11002,220.04,1397
11003,220.06,880
11004,220.08,529
11005,220.1,412
11006,220.12,484
11007,220.14000000000001,654
11008,220.16,835
11009,220.18,1078
11010,220.20000000000002,1488
11011,220.22,2170
11012,220.24,3099
11013,220.26,4095
11014,220.28,4095
11015,220.3,4095
11016,220.32,4095
11017,220.34,2960
11018,220.36,2180
11019,220.38,1531
11020,220.4,1046
11021,220.42000000000002,816
11022,220.44,885
11023,220.46,1302
11024,220.48000000000002,1945
11025,220.5,2624
11026,220.52,3238
11027,220.54,3390
11028,220.56,2929
11029,220.58,2352
11030,220.6,1765
11031,220.62,1237
11032,220.64000000000001,850
11033,220.66,635
11034,220.68,599
11035,220.70000000000002,827
11036,220.72,1328
11037,220.74,1979
11038,220.76,2519
11039,220.78,2736
11040,220.8,2509
11041,220.82,2023
11042,220.84,1438
11043,220.86,874
11044,220.88,451
11045,220.9,267
11046,220.92000000000002,301
11047,220.94,464
11048,220.96,704
11049,220.98000000000002,958
11050,221.0,1178
11051,221.02,1310
11052,221.04,1345
11053,221.06,1285
11054,221.08,1141
11055,221.1,896
11056,221.12,599
11057,221.14000000000001,363
11058,221.16,235
11059,221.18,320
11060,221.20000000000002,757
11061,221.22,1582
11062,221.24,2609
11063,221.26,4095
11064,221.28,4095
11065,221.3,4095
11066,221.32,4095
11067,221.34,4095
11068,221.36,2885
11069,221.38,1907
11070,221.4,1055
11071,221.42000000000002,443
11072,221.44,157
11073,221.46,173
11074,221.48000000000002,402
11075,221.5,766
11076,221.52,1122
11077,221.54,1438
11078,221.56,1700
11079,221.58,1918
11080,221.6,2028
11081,221.62,1969
11082,221.64000000000001,1712
11083,221.66,1334
11084,221.68,1005
11085,221.70000000000002,890
11086,221.72,1103
11087,221.74,1621
11088,221.76,2303
11089,221.78,3066
11090,221.8,3872
11091,221.82,3859
11092,221.84,3043
11093,221.86,2306
11094,221.88,1615
11095,221.9,945
11096,221.92000000000002,383
11097,221.94,16
11098,221.96,0
11099,221.98000000000002,58
11100,222.0,503
11101,222.02,1105
11102,222.04,1725
11103,222.06,2221
11104,222.08,2529
11105,222.1,2639
11106,222.12,2547
11107,222.14000000000001,2320
11108,222.16,2068
11109,222.18,1904
11110,222.20000000000002,1922
11111,222.22,2143
11112,222.24,2449
11113,222.26,2763
11114,222.28,2993
11115,222.3,3007
11116,222.32,2768
11117,222.34,2449
11118,222.36,2109
11119,222.38,1759
11120,222.4,1472
11121,222.42000000000002,1330
11122,222.44,1341
11123,222.46,1441
11124,222.48000000000002,1571
11125,222.5,1655
11126,222.52,1695
11127,222.54,1713
11128,222.56,1702
11129,222.58,1648
11130,222.6,1525
11131,222.62,1413
11132,222.64000000000001,1353
11133,222.66,1406
11134,222.68,1664
11135,222.70000000000002,2138
11136,222.72,2673
11137,222.74,3228
11138,222.76,3439
11139,222.78,3091
11140,222.8,2529
11141,222.82,1971
11142,222.84,1408
11143,222.86,960
11144,222.88,700
11145,222.9,670
11146,222.92000000000002,802
11147,222.94,1036
11148,222.96,1278
11149,222.98000000000002,1461
11150,223.0,1552
11151,223.02,1556
11152,223.04,1504
11153,223.06,1402
11154,223.08,1289
11155,223.1,1250
11156,223.12,1322
11157,223.14000000000001,1565
11158,223.16,1997
11159,223.18,2545
11160,223.20000000000002,3186
11161,223.22,3697
11162,223.24,3624
11163,223.26,3078
11164,223.28,2507
11165,223.3,1981
11166,223.32,1504
11167,223.34,1198
11168,223.36,1063
11169,223.38,1111
11170,223.4,1275
11171,223.42000000000002,1475
11172,223.44,1638
11173,223.46,1732
11174,223.48000000000002,1727
11175,223.5,1647
11176,223.52,1512
11177,223.54,1378
11178,223.56,1275
11179,223.58,1251
11180,223.6,1397
11181,223.62,1753
11182,223.64000000000001,2234
11183,223.66,2733
11184,223.68,3130
11185,223.70000000000002,3135
11186,223.72,2785
11187,223.74,2345
11188,223.76,1873
11189,223.78,1456
11190,223.8,1153
11191,223.82,1005
11192,223.84,1030
11193,223.86,1196
11194,223.88,1437
11195,223.9,1664
11196,223.92000000000002,1821
11197,223.94,1890
11198,223.96,1889
11199,223.98000000000002,1856
11200,224.0,1791
11201,224.02,1724
11202,224.04,1712
11203,224.06,1856
11204,224.08,2210
11205,224.1,2725
11206,224.12,3486
11207,224.14000000000001,4095
11208,224.16,4095
11209,224.18,3515
11210,224.20000000000002,2765
11211,224.22,2193
11212,224.24,1697
11213,224.26,1339
11214,224.28,1143
11215,224.3,1136
11216,224.32,1267
11217,224.34,1466
11218,224.36,1638
11219,224.38,1695
11220,224.4,1670
11221,224.42000000000002,1584
11222,224.44,1458
11223,224.46,1353
11224,224.48000000000002,1296
11225,224.5,1313
11226,224.52,1509
11227,224.54,1923
11228,224.56,2480
11229,224.58,3094
11230,224.6,3611
11231,224.62,3526
11232,224.64000000000001,2977
11233,224.66,2403
11234,224.68,1836
11235,224.70000000000002,1314
11236,224.72,949
11237,224.74,811
11238,224.76,880
11239,224.78,1102
11240,224.8,1363
11241,224.82,1597
11242,224.84,1723
11243,224.86,1757
11244,224.88,1691
11245,224.9,1577
11246,224.92000000000002,1442
11247,224.94,1329
11248,224.96,1341
11249,224.98000000000002,1561
11250,225.0,2018
11251,225.02,2638
11252,225.04,3275
11253,225.06,3562
11254,225.08,3216
11255,225.1,2646
11256,225.12,2082
11257,225.14000000000001,1520
11258,225.16,1051
11259,225.18,768
11260,225.20000000000002,707
11261,225.22,818
11262,225.24,1039
11263,225.26,1265
11264,225.28,1439
11265,225.3,1520
11266,225.32,1507
11267,225.34,1440
11268,225.36,1335
11269,225.38,1238
11270,225.4,1180
11271,225.42000000000002,1227
11272,225.44,1456
11273,225.46,1898
11274,225.48000000000002,2427
11275,225.5,2930
11276,225.52,3250
11277,225.54,3066
11278,225.56,2631
11279,225.58,2146
11280,225.6,1643
11281,225.62,1202
11282,225.64000000000001,941
11283,225.66,865
11284,225.68,964
11285,225.70000000000002,1159
11286,225.72,1358
11287,225.74,1521
11288,225.76,1631
11289,225.78,1667
11290,225.8,1632
11291,225.82,1535
11292,225.84,1407
11293,225.86,1298
11294,225.88,1294
11295,225.9,1457
11296,225.92000000000002,1831
11297,225.94,2369
11298,225.96,2947
11299,225.98000000000002,3485
11300,226.0,3523
11301,226.02,3045
11302,226.04,2503
11303,226.06,2003
11304,226.08,1556
11305,226.1,1245
11306,226.12,1113
11307,226.14000000000001,1157
11308,226.16,1316
11309,226.18,1510
11310,226.20000000000002,1685
11311,226.22,1805
11312,226.24,1835
11313,226.26,1802
11314,226.28,1726
11315,226.3,1629
11316,226.32,1523
11317,226.34,1466
11318,226.36,1520
11319,226.38,1776
11320,226.4,2224
11321,226.42000000000002,2794
11322,226.44,3413
11323,226.46,3709
11324,226.48000000000002,3362
11325,226.5,2768
11326,226.52,2220
11327,226.54,1661
11328,226.56,1203
11329,226.58,944
11330,226.6,891
11331,226.62,1003
11332,226.64000000000001,1205
11333,226.66,1406
11334,226.68,1547
11335,226.70000000000002,1600
11336,226.72,1581
11337,226.74,1498
11338,226.76,1387
11339,226.78,1275
11340,226.8,1201
11341,226.82,1260
11342,226.84,1519
11343,226.86,1985
11344,226.88,2539
11345,226.9,3070
11346,226.92000000000002,3329
11347,226.94,3088
11348,226.96,2603
11349,226.98000000000002,2069
11350,227.0,1522
11351,227.02,1088
11352,227.04,799
11353,227.06,720
11354,227.08,833
11355,227.1,1059
11356,227.12,1280
11357,227.14000000000001,1456
11358,227.16,1535
11359,227.18,1523
11360,227.20000000000002,1467
11361,227.22,1370
11362,227.24,1261
11363,227.26,1193
11364,227.28,1253
11365,227.3,1531
11366,227.32,2027
11367,227.34,2631
11368,227.36,3319
11369,227.38,3824
11370,227.4,3648
11371,227.42000000000002,3026
11372,227.44,2447
11373,227.46,1907
11374,227.48000000000002,1440
11375,227.5,1131
11376,227.52,1033
11377,227.54,1109
11378,227.56,1296
11379,227.58,1523
11380,227.6,1704
11381,227.62,1773
11382,227.64000000000001,1755
11383,227.66,1669
11384,227.68,1555
11385,227.70000000000002,1456
11386,227.72,1387
11387,227.74,1421
11388,227.76,1638
11389,227.78,2066
11390,227.8,2673
11391,227.82,3628
11392,227.84,4095
11393,227.86,4095
11394,227.88,4095
11395,227.9,3301
11396,227.92000000000002,2512
11397,227.94,1934
11398,227.96,1503
11399,227.98000000000002,1287
11400,228.0,1278
11401,228.02,1415
11402,228.04,1632
11403,228.06,1808
11404,228.08,1891
11405,228.1,1872
11406,228.12,1789
11407,228.14000000000001,1646
11408,228.16,1477
11409,228.18,1343
11410,228.20000000000002,1280
11411,228.22,1390
11412,228.24,1743
11413,228.26,2304
11414,228.28,3019
11415,228.3,3888
11416,228.32,4095
11417,228.34,3647
11418,228.36,2804
11419,228.38,2123
11420,228.4,1479
11421,228.42000000000002,987
11422,228.44,758
11423,228.46,832
11424,228.48000000000002,1116
11425,228.5,1462
11426,228.52,1776
11427,228.54,1952
11428,228.56,2028
11429,228.58,2000
11430,228.6,1835
11431,228.62,1590
11432,228.64000000000001,1366
11433,228.66,1282
11434,228.68,1477
11435,228.70000000000002,2000
11436,228.72,2704
11437,228.74,3640
11438,228.76,4095
11439,228.78,4049
11440,228.8,3281
11441,228.82,2607
11442,228.84,2064
11443,228.86,1573
11444,228.88,1200
11445,228.9,1037
11446,228.92000000000002,1109
11447,228.94,1345
11448,228.96,1591
11449,228.98000000000002,1716
11450,229.0,1680
11451,229.02,1566
11452,229.04,1408
11453,229.06,1281
11454,229.08,1230
11455,229.1,1279
11456,229.12,1389
11457,229.14000000000001,1593
11458,229.16,1933
11459,229.18,2378
11460,229.20000000000002,2891
11461,229.22,3443
11462,229.24,3650
11463,229.26,3207
11464,229.28,2533
11465,229.3,1836
11466,229.32,1167
11467,229.34,747
11468,229.36,703
11469,229.38,1007
11470,229.4,1545
11471,229.42000000000002,2126
11472,229.44,2669
11473,229.46,3149
11474,229.48000000000002,3330
11475,229.5,3091
11476,229.52,2689
11477,229.54,2342
11478,229.56,2109
11479,229.58,2029
11480,229.6,2140
11481,229.62,2480
11482,229.64000000000001,3156
11483,229.66,4095
11484,229.68,4095
11485,229.70000000000002,4095
11486,229.72,4095
11487,229.74,4095
11488,229.76,4095
11489,229.78,4095
11490,229.8,4095
11491,229.82,4095
11492,229.84,2960
11493,229.86,2384
11494,229.88,2039
11495,229.9,1869
11496,229.92000000000002,1796
11497,229.94,1790
11498,229.96,1744
11499,229.98000000000002,1711
11500,230.0,1680
11501,230.02,1639
11502,230.04,1601
11503,230.06,1683
11504,230.08,1997
11505,230.1,2582
11506,230.12,3597
11507,230.14000000000001,4095
11508,230.16,4095
11509,230.18,4095
11510,230.20000000000002,3756
11511,230.22,2549
11512,230.24,1725
11513,230.26,1008
11514,230.28,501
11515,230.3,300
11516,230.32,401
11517,230.34,736
11518,230.36,1142
11519,230.38,1508
11520,230.4,1769
11521,230.42000000000002,1872
11522,230.44,1851
11523,230.46,1748
11524,230.48000000000002,1595
11525,230.5,1475
11526,230.52,1499
11527,230.54,1754
11528,230.56,2323
11529,230.58,3248
11530,230.6,4095
11531,230.62,4095
11532,230.64000000000001,4095
11533,230.66,4095
11534,230.68,2794
11535,230.70000000000002,1878
11536,230.72,1055
11537,230.74,439
11538,230.76,143
11539,230.78,142
11540,230.8,362
11541,230.82,663
11542,230.84,944
11543,230.86,1122
11544,230.88,1166
11545,230.9,1146
11546,230.92000000000002,1136
11547,230.94,1167
11548,230.96,1279
11549,230.98000000000002,1482
11550,231.0,1840
11551,231.02,2426
11552,231.04,3483
11553,231.06,4095
11554,231.08,4095
11555,231.1,4095
11556,231.12,4095
11557,231.14000000000001,4095
11558,231.16,4095
11559,231.18,3565
11560,231.20000000000002,2336
11561,231.22,1525
11562,231.24,927
11563,231.26,571
11564,231.28,410
11565,231.3,358
11566,231.32,335
11567,231.34,349
11568,231.36,386
11569,231.38,473
11570,231.4,634
11571,231.42000000000002,838
11572,231.44,1089
11573,231.46,1279
11574,231.48000000000002,1403
11575,231.5,1661
11576,231.52,2139
11577,231.54,2779
11578,231.56,3679
11579,231.58,4095
11580,231.6,4048
11581,231.62,3248
11582,231.64000000000001,2503
11583,231.66,1815
11584,231.68,1117
11585,231.70000000000002,565
11586,231.72,293
11587,231.74,349
11588,231.76,688
11589,231.78,1161
11590,231.8,1584
11591,231.82,1840
11592,231.84,1937
11593,231.86,1904
11594,231.88,1751
11595,231.9,1512
11596,231.92000000000002,1211
11597,231.94,942
11598,231.96,783
11599,231.98000000000002,823
11600,232.0,1158
11601,232.02,1799
11602,232.04,2614
11603,232.06,3696
11604,232.08,4095
11605,232.1,4095
11606,232.12,3604
11607,232.14000000000001,2658
11608,232.16,1947
11609,232.18,1312
11610,232.20000000000002,829
11611,232.22,559
11612,232.24,499
11613,232.26,627
11614,232.28,837
11615,232.3,1039
11616,232.32,1190
11617,232.34,1274
11618,232.36,1299
11619,232.38,1266
11620,232.4,1207
11621,232.42000000000002,1142
11622,232.44,1081
11623,232.46,1037
11624,232.48000000000002,1056
11625,232.5,1264
11626,232.52,1745
11627,232.54,2384
11628,232.56,3011
11629,232.58,3461
11630,232.6,3312
11631,232.62,2822
11632,232.64000000000001,2307
11633,232.66,1776
11634,232.68,1271
11635,232.70000000000002,908
11636,232.72,764
11637,232.74,830
11638,232.76,1041
11639,232.78,1274
11640,232.8,1469
11641,232.82,1579
11642,232.84,1595
11643,232.86,1506
11644,232.88,1363
11645,232.9,1203
11646,232.92000000000002,1051
11647,232.94,921
11648,232.96,863
11649,232.98000000000002,930
11650,233.0,1259
11651,233.02,1744
11652,233.04,2345
11653,233.06,2884
11654,233.08,3234
11655,233.1,3104
11656,233.12,2641
11657,233.14000000000001,2128
11658,233.16,1571
11659,233.18,1076
11660,233.20000000000002,754
11661,233.22,635
11662,233.24,713
